block,arity,internal_nodes,topology,M_anchor,eta_anchor,pattern,scientific_instance_hash,tree_hash,homogeneous_ambient_bound,homogeneous_projected_bound,nodewise_bound,nodewise_projected_bound,path_sum_bound,path_sum_projected_bound,mixed_mask_bound,optimized_order_bound,best_certified_bound,nodewise_over_homogeneous,projected_nodewise_over_homogeneous,seed_count_required,status
D,2,3,comb,0.75,0.5,deepest_path,0c4ae18f6fc545390d1a0506fa20e3d791f16cea7c00be9956d253db73e743ab,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.6328125,0.421875,0.6328125,0.421875,0.6328125,0.421875,0.84375,0.6328125,0.6328125,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,0.75,0.5,alternating,e25bd8646210e696909b93bee5ac60c56ee9f980cc879f77246fcb0b5f43e2ce,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.6328125,0.421875,0.31798828125,0.15978515625,0.31798828125,0.15978515625,0.47619140625,0.31798828125,0.31798828125,0.5025000000000001,0.37875000000000003,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,0.75,0.5,random_log_uniform,3224d322e612d2a37ebcac4211d5ca4c94b646f39e9f444b110fd9f69b71f849,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.1754267209424369,0.11695114729495792,0.026177547048421557,0.0001884032050975729,0.026177547048421557,0.0001884032050975729,0.02631471350069709,0.026177547048421557,0.026177547048421557,0.14922211911497363,0.0016109564502382223,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,0.75,0.5,one_dominant,0903018005fcf88076cba77fa4adfedb7d1d1ae2ee484de5db651c68b4ab89d5,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.6328125,0.421875,0.21135937500000002,0.2111484375,0.21135937500000002,0.2111484375,0.21157031250000002,0.21135937500000002,0.21135937500000002,0.334,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,0.75,0.5,two_branches,3ae2194fb567dea825caab030db6d0be0c8589d63b6d4b55f0b3b214e3e36f03,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.6328125,0.421875,0.4220859375,0.421875,0.4220859375,0.421875,0.6330234375,0.4220859375,0.4220859375,0.667,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.0001,uniform,144b59ea28f1ae8054e8f6c37c46fad06b176a23b68f5d56de63643b925638f0,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.00030000000000000003,0.0002,0.00030000000000000003,0.0002,0.00030000000000000003,0.0002,0.0004,0.00030000000000000003,0.00030000000000000003,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.0001,root,955ce508c63eb373a7364252671d79a131a58fc17f2618df0857158c7b8b0ae1,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.00030000000000000003,0.0002,0.00010020000000000001,2.0000000000000002e-07,0.00010020000000000001,2.0000000000000002e-07,0.0001003,0.00010020000000000001,0.00010020000000000001,0.334,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.0001,leaves,ab9b7672f6ba17bee5a92211f64b4a11923842748b8a67f0c50f3ab88ef8d06f,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.00030000000000000003,0.0002,0.00010020000000000001,0.00010010000000000001,0.00010020000000000001,0.00010010000000000001,0.00020020000000000001,0.00010020000000000001,0.00010020000000000001,0.334,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.0001,deepest_path,7d7009f8d28c3ad053ec6f3851b55411882d819a2458cd65fd9dca5398910184,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.00030000000000000003,0.0002,0.00030000000000000003,0.0002,0.00030000000000000003,0.0002,0.0004,0.00030000000000000003,0.00030000000000000003,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.0001,alternating,18422d3173f462e35886840b74c14c11ab89f3cba88a4e69f02464edf2110c82,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.00030000000000000003,0.0002,0.00015075,7.575000000000001e-05,0.00015075,7.575000000000001e-05,0.00022575,0.00015075,0.00015075,0.5025,0.37875000000000003,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.0001,random_log_uniform,140738a1c78bd1cd47be1419fa43ba6ae651a0dd3bb1aac40384cc6ff2c19850,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.0005585311649033797,0.0003723541099355865,9.441941941969708e-05,9.381883693557462e-05,9.441941941969708e-05,9.381883693557462e-05,9.514972887137509e-05,9.441941941969708e-05,9.441941941969708e-05,0.1690495094146281,0.25196133044376584,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.0001,one_dominant,8445b9ef9c91b8ba5f95af3484c8c106ad20475419c76e21e9801c4856bedb36,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.00030000000000000003,0.0002,0.00010020000000000001,0.00010010000000000001,0.00010020000000000001,0.00010010000000000001,0.00010030000000000001,0.00010020000000000001,0.00010020000000000001,0.334,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.0001,two_branches,592559df954fa47355b9aa4780b9f8d5ce2ff5db003bc237e05e64ab63f49fed,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.00030000000000000003,0.0002,0.0002001,0.0002,0.0002001,0.0002,0.00030010000000000003,0.0002001,0.0002001,0.6669999999999999,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.01,uniform,260df1b5f51bd3849088f37bfff9a4cbf5ded62ad8329f3d1bf0115d9049608c,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.03,0.02,0.03,0.02,0.03,0.02,0.04,0.03,0.03,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.01,root,a2019cb49d8a49cae04a985ee926b910ff440ea72a31c3484bbecc05618faddc,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.03,0.02,0.01002,2e-05,0.01002,2e-05,0.01003,0.01002,0.01002,0.334,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.01,leaves,dba48daef18485affba06ca9f52cd5ea9e3ecbd11bfc33d9fb3eeefbc20e31fd,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.03,0.02,0.01002,0.01001,0.01002,0.01001,0.02002,0.01002,0.01002,0.334,0.5005,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.01,deepest_path,650368cebad66658fff7a67b2a9ba080a8f8600dd4cad9b647f20ec4086339e8,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.03,0.02,0.03,0.02,0.03,0.02,0.04,0.03,0.03,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.01,alternating,19638dfb9a5860e57f355eab6576e5bb5ecf97577fe0c94b55270b2a5fb32bff,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.03,0.02,0.015075,0.007575,0.015075,0.007575,0.022574999999999998,0.015075,0.015075,0.5025000000000001,0.37875,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.01,random_log_uniform,c8f672f57fd58aed223db0d37994f757bb4272cd6670dfc82bab6a4f596ff0ca,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.015587227321637604,0.010391484881091735,0.004306362195304155,0.0041000527748412206,0.004306362195304155,0.0041000527748412206,0.004509608139735975,0.004306362195304155,0.004306362195304155,0.2762750620391752,0.39455889333983873,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.01,one_dominant,a296bf794954d0a172c4dc70b9a644d963eb18886ac02097a343a34db8f1e799,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.03,0.02,0.01002,0.01001,0.01002,0.01001,0.010029999999999999,0.01002,0.01002,0.334,0.5005,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.01,two_branches,e185e496c717d9948375f7d0e1c3629e0dd4d522c9ab44af9db04676d874d1d7,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.03,0.02,0.02001,0.02,0.02001,0.02,0.03001,0.02001,0.02001,0.667,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.1,uniform,4dfc87f14031f9bf10db18ed034fa10ce963af0abb56d9617f517415a1be3562,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.30000000000000004,0.2,0.30000000000000004,0.2,0.30000000000000004,0.2,0.4,0.30000000000000004,0.30000000000000004,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.1,root,08a5c7da18b3e53665f6186efe4bcf1effce0f103df5f32fefb129e838f81804,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.30000000000000004,0.2,0.10020000000000001,0.0002,0.10020000000000001,0.0002,0.1003,0.10020000000000001,0.10020000000000001,0.33399999999999996,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.1,leaves,73771ac0439055a17a28c992c06d8610fb7d1d300ec57b9915cd84d56974df0c,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.30000000000000004,0.2,0.10020000000000001,0.10010000000000001,0.10020000000000001,0.10010000000000001,0.2002,0.10020000000000001,0.10020000000000001,0.33399999999999996,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.1,deepest_path,b8e9185ff8e04dbf09f84c577930852dd7d51746a73ec297aac92ea963391b7f,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.30000000000000004,0.2,0.30000000000000004,0.2,0.30000000000000004,0.2,0.4,0.30000000000000004,0.30000000000000004,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.1,alternating,69ddf29d9a0bf451eb27b87b2eba75b9d864b3c78733e0e8fce076667738a7ba,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.30000000000000004,0.2,0.15075000000000002,0.07575000000000001,0.15075000000000002,0.07575000000000001,0.22575000000000003,0.15075000000000002,0.15075000000000002,0.5025,0.37875000000000003,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.1,random_log_uniform,4e0830473cff6118fe8c4985cd122342a32bd469c90f7e1559bab621348be2b8,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.344011148838728,0.22934076589248534,0.038479587733158016,0.038375344121739194,0.038479587733158016,0.038375344121739194,0.0767030487152389,0.038479587733158016,0.038479587733158016,0.11185564149026227,0.16732892633544927,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.1,one_dominant,d6a8ff2f186d48adca491ec33ed7744690d9314ae41dfda854a593a049071b20,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.30000000000000004,0.2,0.10020000000000001,0.10010000000000001,0.10020000000000001,0.10010000000000001,0.10030000000000001,0.10020000000000001,0.10020000000000001,0.33399999999999996,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.1,two_branches,0115042648b57f3cd8cce4d23953f6c349e929c6cf3844345557eb223657bb9f,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.30000000000000004,0.2,0.2001,0.2,0.2001,0.2,0.30010000000000003,0.2001,0.2001,0.6669999999999999,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.5,uniform,ae7aef28de708a1655f470b019d47acabbfab8b2cd0155dc60f7e1d8cbf691fb,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.5,1.0,1.5,1.0,1.5,1.0,2.0,1.5,1.5,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.5,root,75dff3a2aaeb49a3101fce23b128611cafc8113cd4f86868282cae9b0733d954,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.5,1.0,0.501,0.001,0.501,0.001,0.5015,0.501,0.501,0.334,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.5,leaves,ad10a2aad5721467ad86383fe5626db87ccd852200969c028e9638b8b5c27d20,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.5,1.0,0.5009999999999999,0.5005,0.5009999999999999,0.5005,1.001,0.5009999999999999,0.5009999999999999,0.3339999999999999,0.5005,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.5,deepest_path,35b426b9b8696b9626d7b635a7bd17f528b4dda5809b094bd6554652c45e894a,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.5,1.0,1.5,1.0,1.5,1.0,2.0,1.5,1.5,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.5,alternating,6de988199b513f28c3038ed3642a620104554c39d087578d7499b6d4e99ccacc,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.5,1.0,0.7537499999999999,0.37875,0.7537499999999999,0.37875,1.12875,0.7537499999999999,0.7537499999999999,0.5025,0.37875,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.5,random_log_uniform,3817cdc5722fa8f6b5f99995058e9a2d160b336c2756c848be1832da1efc78f2,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,2.364655316416668,1.5764368776111122,0.30394354898073445,0.3001901663957762,0.30394354898073445,0.3001901663957762,0.34139423577465866,0.30394354898073445,0.30394354898073445,0.1285360901737349,0.19042320733493365,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.5,one_dominant,18fdde3efd1674e45a4d0802928db68d676773ea5fdd7498982ae8f8d0039fda,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.5,1.0,0.5009999999999999,0.5005,0.5009999999999999,0.5005,0.5014999999999998,0.5009999999999999,0.5009999999999999,0.3339999999999999,0.5005,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.0,0.5,two_branches,80491e52681568a770b791ef174e324c95809e22e0f77503ad67914fc580ab26,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.5,1.0,1.0005,1.0,1.0005,1.0,1.5005,1.0005,1.0005,0.6669999999999999,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.0001,uniform,482217afb51eff8be9d18fdc902f6f07ee3448967bfa3e869457b5ec52a81028,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.0010125000000000002,0.000675,0.0010125,0.000675,0.0010125,0.000675,0.00135,0.0010125,0.0010125,0.9999999999999998,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.0001,root,546324a1aa1a4e7ff8ea13ced9f97a52114ef132df42b14439333772396deaed,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.0010125000000000002,0.000675,0.000338175,6.750000000000001e-07,0.000338175,6.750000000000001e-07,0.0003385125,0.000338175,0.000338175,0.33399999999999996,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.0001,leaves,55c3923ef172630f857fd490ffa639b7f867794c9276534a39be6a1226b358d8,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.0010125000000000002,0.000675,0.000338175,0.0003378375,0.000338175,0.0003378375,0.0006756749999999999,0.000338175,0.000338175,0.33399999999999996,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.0001,deepest_path,04d940bf9be98d2c1ce36311e56a2ab85d7d24648dce3929fbec415d9557c79f,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.0010125000000000002,0.000675,0.0010125,0.000675,0.0010125,0.000675,0.00135,0.0010125,0.0010125,0.9999999999999998,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.0001,alternating,e345696fd6f1e2c84f7b5112d70aad99407a02d73ffea5655223997e4f92b4a2,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.0010125000000000002,0.000675,0.0005087812500000001,0.00025565625,0.0005087812500000001,0.00025565625,0.00076190625,0.0005087812500000001,0.0005087812500000001,0.5025000000000001,0.37875000000000003,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.0001,random_log_uniform,3d64db6dc95fe720aa17658a0529e6df2813843077dd449abbbabcd373872903,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,5.207248939853353e-05,3.471499293235569e-05,4.4888911434859005e-06,3.4807609265248e-06,4.4888911434859005e-06,3.4807609265248e-06,5.799965011738469e-06,4.4888911434859005e-06,4.4888911434859005e-06,0.08620465807060718,0.10026679058547637,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.0001,one_dominant,625e6bf3974c2b08d5d15a2b11ac6be73d1fa82d09a97a92f4131cfdcf724195,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.0010125000000000002,0.000675,0.000338175,0.0003378375,0.000338175,0.0003378375,0.0003385125,0.000338175,0.000338175,0.33399999999999996,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.0001,two_branches,6f1501aca1e59703a7f83e26d419149171ddf48e71b91930bc71f1b53b693348,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.0010125000000000002,0.000675,0.0006753375,0.000675,0.0006753375,0.000675,0.0010128375,0.0006753375,0.0006753375,0.6669999999999999,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.01,uniform,9dd99b7e7dae7ec3150a19b5ea8a9c5e9de58d5e9176af1e9c98aa317effd5ea,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.10124999999999999,0.0675,0.10125,0.0675,0.10125,0.0675,0.135,0.10125,0.10125,1.0000000000000002,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.01,root,2cc2256c283dc85067721c5deb4d24c9f8a55c2c38d5a7db91161bdc2ea11c2d,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.10124999999999999,0.0675,0.0338175,6.750000000000001e-05,0.0338175,6.750000000000001e-05,0.03385125,0.0338175,0.0338175,0.334,0.0010000000000000002,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.01,leaves,591805f2d09f892d27068ca33c0396f3c1ef87004304fb3a975d9847eaca0484,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.10124999999999999,0.0675,0.0338175,0.03378375,0.0338175,0.03378375,0.0675675,0.0338175,0.0338175,0.334,0.5005,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.01,deepest_path,7e67dea6b0cfd2d3ce1c2d4dce011ebed271bd68f166e6f70f43b30e26fa6ce1,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.10124999999999999,0.0675,0.10125,0.0675,0.10125,0.0675,0.135,0.10125,0.10125,1.0000000000000002,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.01,alternating,f3bd349a1c656bb90c5c28381bc71f4309f1c9ac6f96a12445aaeeba522ba732,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.10124999999999999,0.0675,0.050878124999999996,0.025565625,0.050878124999999996,0.025565625,0.076190625,0.050878124999999996,0.050878124999999996,0.5025,0.37875,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.01,random_log_uniform,bda2fbd3c921950c18990770d283f8f7e55d0488b5311db3d1abe1ee6b656634,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.013627660528458159,0.009085107018972107,0.0018691560312400642,0.0017700041023396217,0.0018691560312400642,0.0017700041023396217,0.0035726135972973336,0.0018691560312400642,0.0018691560312400642,0.13715898098112822,0.1948247938789697,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.01,one_dominant,5c91fde43c7d8a5254d8593148ba8f0d45744e454f8b87ef008e3b26cad245ac,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.10124999999999999,0.0675,0.0338175,0.03378375,0.0338175,0.03378375,0.03385125,0.0338175,0.0338175,0.334,0.5005,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.01,two_branches,06dfcccec01c240660921ea0b76a9879eabe0ec7c67f91abb8b20b6ff8c5b0ff,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,0.10124999999999999,0.0675,0.06753375,0.0675,0.06753375,0.0675,0.10128375,0.06753375,0.06753375,0.667,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.1,uniform,6b319ad240ffd3d68679a334fb2cc234de7ee6eb05a1698e835cda348707e8ec,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.0125000000000002,0.675,1.0125000000000002,0.675,1.0125000000000002,0.675,1.35,1.0125000000000002,1.0125000000000002,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.1,root,23a6849b66ba331ce5f0cb2782a5301a0c8f02c4f27b90960ff10596bad849e1,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.0125000000000002,0.675,0.338175,0.000675,0.338175,0.000675,0.33851250000000005,0.338175,0.338175,0.33399999999999996,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.1,leaves,19dc360bae584b9783a30185dce16a992f6dbf2258676ff0b397c213f1b5237d,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.0125000000000002,0.675,0.33817500000000006,0.33783750000000007,0.33817500000000006,0.33783750000000007,0.6756750000000001,0.33817500000000006,0.33817500000000006,0.334,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.1,deepest_path,ad0266242c2732ef221680aee50866f21fdf69e0e85c163f7b643b2a7508bde0,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.0125000000000002,0.675,1.0125000000000002,0.675,1.0125000000000002,0.675,1.35,1.0125000000000002,1.0125000000000002,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.1,alternating,79f1a2171ddae77abaff47001fdf41e596467aba5974a4a7db70d6ed5c5226bb,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.0125000000000002,0.675,0.5087812500000001,0.25565625000000003,0.5087812500000001,0.25565625000000003,0.7619062500000001,0.5087812500000001,0.5087812500000001,0.5025,0.37875000000000003,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.1,random_log_uniform,80f0c9cb34d6d244339054c16bb55680d53681d023c2f12e41457c302c50ee2e,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.1647336559744508,0.7764891039829672,0.14845345201899524,0.09838865359567556,0.14845345201899524,0.09838865359567556,0.1497809676167999,0.14845345201899524,0.14845345201899524,0.1274569952173269,0.1267096384108872,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.1,one_dominant,c4c53cbc322b2d5c49ee3e17216c2d0d69ef79dcf849f59c79960ab3b82f0285,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.0125000000000002,0.675,0.33817500000000006,0.33783750000000007,0.33817500000000006,0.33783750000000007,0.33851250000000005,0.33817500000000006,0.33817500000000006,0.334,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.1,two_branches,1975dd791c18008196eda00784342b57ef4de1ea450ae78950454cb608cfb6de,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,1.0125000000000002,0.675,0.6753375,0.675,0.6753375,0.675,1.0128375000000003,0.6753375,0.6753375,0.6669999999999999,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.5,uniform,02108c81fd1c453c4688e10476dfc587ec7f5bf91e26fe983b00bbdf3956c025,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,5.0625,3.375,5.0625,3.375,5.0625,3.375,6.75,5.0625,5.0625,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.5,root,6ab5ad190b5db8371604c2a0b77450703d6bf8c8d26e50ecf5930d2956428655,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,5.0625,3.375,1.690875,0.0033750000000000004,1.690875,0.0033750000000000004,1.6925625,1.690875,1.690875,0.33399999999999996,0.001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.5,leaves,ed03050fb583ce52c296772d97cc6e645c187406c1b4d2db12e9502a7b80f04b,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,5.0625,3.375,1.6908750000000001,1.6891875,1.6908750000000001,1.6891875,3.378375,1.6908750000000001,1.6908750000000001,0.334,0.5005000000000001,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.5,deepest_path,68cc30596179c20cf284ab461cff3db12d95f54412cfedc785427eb74b9901e4,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,5.0625,3.375,5.0625,3.375,5.0625,3.375,6.75,5.0625,5.0625,1.0,1.0,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.5,alternating,671eb2cc8313fb1d9cb6a859e4484d71f225c4a05ecd7ae7ad13cf7db847f9a0,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,5.0625,3.375,2.54390625,1.27828125,2.54390625,1.27828125,3.80953125,2.54390625,2.54390625,0.5025000000000001,0.37875000000000003,10,COMPLETE_CERTIFICATE_INSTANCE
D,2,3,comb,1.5,0.5,random_log_uniform,fa755ff42f2017bea3623ef4bde3feb6dc8a5458b9263211c1ba0aa9ca291782,038a9ec6f7cd5df5184b943fec3ad730920441b925da19ac30283a904b9ff2b9,2.348497810870788,1.565665207247192,0.7297318860057532,0.2709852088554912,0.7297318860057532,0.2709852088554912,0.9906760872136184,0.7297318860057532,0.7297318860057532,0.3107228299843207,0.1730799200245032,10,COMPLETE_CERTIFICATE_INSTANCE
