block,arity,internal_nodes,topology,eta,dimension,projector_rank,scientific_instance_hash,tree_hash,depth,imbalance,strahler_number,path_length_sum,ambient_lower,ambient_upper,projected_lower,projected_upper,normal_lower,normal_upper,ambient_relative_gap,projected_relative_gap,optimizer_seeds_required,restarts_per_seed_required,optimizer_trajectories_required,optimizer_trajectories_executed_full_core,lower_method,optimizer_status,precision,device,status
B,2,12,minimally_balanced,1e-07,2,1,e82217f4f43a3ce1c94032a2fd5c63a93d011ff34331c55c3ee67ffdccfd3a5a,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,1.00000000000002,12.0,4.999999999999649e-07,11.0,0.999999999999895,12.0,0.9166666666666651,0.9999999545454545,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,1e-06,2,1,a2d4b990f4a4379bbda9240c137ed7e9e8c4d758a48a77dae767f80a8f44d3df,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,1.000000000002,12.0,4.999999999964999e-06,11.0,0.9999999999895,12.0,0.9166666666665,0.9999995454545455,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,1e-05,2,1,2430d4f769e8a40dc6bf4c131fde97af0cd33d0f0db87ccd7fe409a265662be1,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,1.0000000001999998,12.0,4.9999999965e-05,11.0,0.9999999989499999,12.0,0.91666666665,0.9999954545454578,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,0.0001,2,1,c7b6a724a1b458ee9dc5bfe648bacd3a4f46a4eab9893ab4cd30aa4ca14459b7,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,1.000000019999992,12.0,0.0004999999650000009,11.0,0.9999998950000044,12.0,0.9166666650000006,0.9999545454577273,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,0.001,2,1,5940efd9046a9325d33ab5ab91b55f8b0ed9bd173cc25e1703ff961633668ef9,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,1.0000019999230005,12.0,0.004999965000099999,11.0,0.9999895000448749,12.0,0.9166665000064166,0.9995454577272637,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,0.01,2,1,794cf52ae538c35d61de7d42938039f8837e87eb1b293bbe071d145cf95c71d5,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,1.0001992306958583,12.0,0.0499650099985501,11.0,0.998950448651199,12.0,0.9166500641086784,0.9954577263637682,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,0.05,2,1,9bf675f123f39775799a70da6282d1f7bfda1e1d0b6dc8c76197bd62fe632953,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,1.0045293886934474,12.0,0.24565613692562988,11.0,0.9740289293135022,12.0,0.9162892176088794,0.9776676239158518,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,0.1,2,1,b4a1c79ac63692b46f35bc94a468293a9b8ce9ef3e54b3459da35dc3da6cc1c3,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,1.0129386277208245,12.0,0.46598560568999997,11.0,0.8993898369554058,12.0,0.9155884476899313,0.9576376722100001,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,0.25,2,1,64a6e1b5385ecc548ea765479784f47ef02fb99acf4962e1c7a4185d8ae024d6,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,0.9351027757696632,12.0,0.792328119277954,11.0,0.496621941373505,12.0,0.9220747686858615,0.9279701709747314,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,0.5,2,1,1d670054594b56c3aeb4ce1f15f9da7dfd3828dd2f303dad2b96dd79ef864432,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,0.3102646030674881,12.0,0.30908203124999994,11.0,0.027063293868263706,12.0,0.9741446164110427,0.9719016335227273,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,minimally_balanced,1.0,2,1,1f5450c527d59fcd2e4dc97bb2adf3255f17d12d32133409806001dba2331844,8327070dec0d125f94d8d689e50f45edd66b4f6d92e66a7b6c57c3caf1224b5b,12,11,2,90,0.0,12.0,0.0,11.0,0.0,12.0,1.0,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,1e-08,2,1,0f5d40ab9bffca5d38abf466c8f559e569a2e9938edfbd1c81a946380d0edf86,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.9999999999999987,12.0,5.999999999999995e-08,11.0,1.9999999999999978,12.0,0.8333333333333335,0.9999999945454546,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,1e-07,2,1,5961469aa8f9b56960081174b7bdde90c6b5e1d248e9d807bd5d7450329d62a9,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.9999999999998799,12.0,5.999999999999579e-07,11.0,1.99999999999979,12.0,0.8333333333333434,0.9999999454545455,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,1e-06,2,1,f8b24aaceb0688a1b27e95c89bfd5b2cbb6e5b69b93b93b4bbf7c603279a69e9,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.9999999999879998,12.0,5.999999999957999e-06,11.0,1.999999999979,12.0,0.8333333333343335,0.9999994545454545,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,1e-05,2,1,f5ff37d8db0fd57f584a7e8ffec22dce1d36b21ed2e9a60516988448e994c6f3,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.9999999988,12.0,5.9999999957999995e-05,11.0,1.9999999978999998,12.0,0.8333333334333334,0.9999945454545492,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,0.0001,2,1,1e9fdd74f157a1294c38766de0da68c261b959bf70878a37dfc747122fddc1dc,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.9999998800000032,12.0,0.0005999999580000011,11.0,1.9999997900000082,12.0,0.8333333433333331,0.9999454545492727,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,0.001,2,1,6477cf5608b3669fcffc96d1cb71b5b220ef0283fbfba4941979504fe1db233e,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.9999880000319998,12.0,0.005999958000117999,11.0,1.9999790000837496,12.0,0.8333343333306668,0.9994545492727166,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,0.01,2,1,b314374ef83bd32f095e7aecfc3994b710e2ab8699c02790bafe5af3c83a3942,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.9988003199450062,12.0,0.059958011798350114,11.0,1.997900837337391,12.0,0.8334333066712495,0.9945492716546954,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,0.05,2,1,11f99338c836764493362e176d0353da198ec2cc5407e9a621a6b3286b0ed574,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.9701991430448182,12.0,0.29478674631625484,11.0,1.9480209027243038,12.0,0.8358167380795986,0.9732012048803405,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,0.1,2,1,803d2285e238890d78d9c9f78c7111a67815e402e71feb65df9ea6e5e0c00615,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.883145617875503,12.0,0.5591636136899999,11.0,1.79821396703753,12.0,0.8430711985103748,0.94916694421,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,0.25,2,1,425fd99ab2285df967476f2836bdf1f6c7a13f720329e3427e6dd8f0d4fe8fbe,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,1.3624967584946213,12.0,0.949341058731079,11.0,0.9773172315659355,12.0,0.8864586034587815,0.9136962673880837,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,0.5,2,1,0f37cf8c8db808e7804ce212a59cbac39df6ccf425cdabb8322cfc6a765c0db1,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,0.35595703124999994,12.0,0.35595703124999994,11.0,0.0,12.0,0.9703369140625,0.9676402698863636,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,random_ordered,1.0,2,1,a6322a72e64af8ae00d03fbc746d45d88a476621b948d3c09a27c1cb7d76dc45,cefe3cb26d2f3f9cffd105f7701dee08a21eaad57bfbf6c1cb85031045c0250e,8,6,3,61,0.0,12.0,0.0,11.0,0.0,12.0,1.0,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,1e-08,2,1,8024f0864fc4380bad26bcebe80059e60f77505fedf7173705d7abd4585c9148,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,3.999999999999997,12.0,1.099999999999999e-07,11.0,3.999999999999995,12.0,0.666666666666667,0.99999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,1e-07,2,1,9163073b866c8020c9c76f52d333b3fbc9cd89ce75699d2745d18f1aafa7672f,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,3.999999999999691,12.0,1.0999999999999069e-06,11.0,3.99999999999954,12.0,0.6666666666666924,0.9999998999999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,1e-06,2,1,174993b1c291238ac01e284a071f41ad411a2464657e44607a5fc0ecebc039e2,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,3.9999999999691247,12.0,1.0999999999906999e-05,11.0,3.999999999954,12.0,0.6666666666692396,0.999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,1e-05,2,1,c24f0da2ed904989ef8d5a8c93ff99e589a78eb2e759c4c8c674ee9eca16c51e,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,3.9999999969125,12.0,0.00010999999990699999,11.0,3.9999999953999996,12.0,0.6666666669239584,0.9999900000000085,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,0.0001,2,1,7973a767bfb90bdb71e0e84b0422a38db6cc28e99a1b94861f7fca53803a9a9b,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,3.999999691250009,12.0,0.001099999907000003,11.0,3.99999954000002,12.0,0.6666666923958325,0.9999000000084546,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,0.001,2,1,da42ec64cdeb4f6c2abdb883a8f3e1f966ba1f8aaed712dd73f174805d99f3af,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,3.9999691250950913,12.0,0.010999907000311998,11.0,3.9999540002054994,12.0,0.666669239575409,0.9990000084545172,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,0.01,2,1,e359705490d97096c5b987bf6f183d607c9eb64cffa7a6cd54b3a13e35f03668,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,3.9969134507730946,12.0,0.1099070311948704,11.0,3.9954020545453015,12.0,0.6669238791022422,0.9900084517095572,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,0.05,2,1,033ccfbd8696c87316f07d895bf73e8d69bd2821d689f3041631fa496ff0eeb3,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,3.92340456421626,12.0,0.5384721000189111,11.0,3.8862772896454785,12.0,0.6730496196486451,0.9510479909073717,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,0.1,2,1,4b3e3a8a3d37c821d3fe2cfb75a94c406b8cd15dd8a46370f068bd306b13649d,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,3.7006153966991406,12.0,1.01006910873,11.0,3.5601003791854127,12.0,0.691615383608405,0.90817553557,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,0.25,2,1,059146678165c0978a7e92127ad82d678deb173ee2e0dcf3094b8043a715694b,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,2.4080432465612893,12.0,1.5717852115631101,11.0,1.8243254989230797,12.0,0.7993297294532259,0.8571104353124445,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,0.5,2,1,b385a3a254c9b05a1b6dcaafa1d7addc1fb2ba9c6211fe13f9c47728ea364b2f,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,0.35595703124999994,12.0,0.35595703124999994,11.0,0.0,12.0,0.9703369140625,0.9676402698863636,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,high_strahler,1.0,2,1,40e1e3fbadd53bf8608519a429e74a8bebc80c721912db246898c7eae5642228,18cec6dd708b08949afab2a59abccf3720d5ec8b36c83a86fef8e452fe945bb1,4,1,4,49,0.0,12.0,0.0,11.0,0.0,12.0,1.0,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,1e-08,2,1,2058a75dc0e678e4c95c72bbf424e94c4b624541f89f9396e0931096672ff462,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,11.99999999999999,12.0,6.599999999999991e-07,11.0,11.99999999999997,12.0,8.881784197001252e-16,0.99999994,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,1e-07,2,1,b6701fdb28b40185c2634a7971fa724e04a232518731bd39e1426d401ebd556a,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,11.999999999998954,12.0,6.5999999999991745e-06,11.0,11.999999999997138,12.0,8.718951486722896e-14,0.9999994,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,1e-06,2,1,e0429e4f46e5fde35f2e5c63ac16fa81070172c817f306a15eeca44520a341ba,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,11.999999999895499,12.0,6.5999999999175e-05,11.0,11.999999999714,12.0,8.708441375423112e-12,0.9999940000000002,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,1e-05,2,1,5efb640c22a80bddddff130d6d01080124bc53fa78baf640194acdb22bf08861,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,11.999999989549998,12.0,0.000659999999175,11.0,11.9999999714,12.0,8.708334794012748e-10,0.999940000000075,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,0.0001,2,1,21cf191eda77f2252395610c04289710691285e79e995448594177908abcc000,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,11.999998955000034,12.0,0.006599999175000035,11.0,11.999997140000191,12.0,8.708333047261856e-08,0.999400000075,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,0.001,2,1,2c4ec5d7c88396c785134740fbbab051fda0560bf7a4738450a646ddb534e5c1,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,11.999895500346154,12.0,0.06599917500356399,11.0,11.999714001930494,12.0,8.708304487144622e-06,0.994000074999676,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,0.01,2,1,18e8887af7e9a133134af48e29d4e6febb9d5efcf73dca3182caf7efa2fc534d,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,11.989553461058371,12.0,0.6591753563310361,11.0,11.971419299530972,12.0,0.0008705449118024214,0.9400749676062694,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,0.05,2,1,3380867db8d2d9d8a15b40709c434a6ecd7505becee584203b76428db3bb8f72,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,11.740905619153605,12.0,3.197983373697036,11.0,11.29698044166803,12.0,0.02159119840386629,0.7092742387548149,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,0.1,2,1,04b05a4e605025d3d49dd4a22b3f095c4e50f5b7b8db22d193f3a34a64a88d45,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,10.989116686439175,12.0,5.80995641753,11.0,9.327652007583575,12.0,0.08424027613006875,0.47182214386090915,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,0.25,2,1,7c7dd60282fd4b9f920d5f026d44f183ac03f837f1f27a01a50be9bc43533ae2,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,6.70605444430885,12.0,6.6918108463287345,11.0,0.4368452895380436,12.0,0.44116212964092916,0.3916535594246605,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,0.5,2,1,ec9dafe09ad839af4df0becea75db67ab20469a7c0ac3a9877601c733651d557,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,1.6440429687499998,12.0,1.6440429687499998,11.0,0.0,12.0,0.8629964192708334,0.8505415482954546,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,low_strahler,1.0,2,1,6e46f57fa88d1871ff6e1e79dd625ca7ed1363c71d67185aefcfe29f57ff972b,c52b629d5e4094d17ca1a7db0140e19eb8114527e26568b898a9c4b716ad201e,12,11,2,90,1.0,12.0,1.0,11.0,0.0,12.0,0.9166666666666666,0.9090909090909091,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,repeated_subtree,1e-08,2,1,c9e5be3a934e85ef99cbdd03fa7f2449caf1adab9bc0bde9dfdebf3b080d8338,d85563951587aed6cdae9174eb0105c0d41201f82f2ac1d40c321215335d9c3b,4,1,4,49,2.999999999999998,12.0,4.9999999999999965e-08,11.0,2.9999999999999973,12.0,0.7500000000000001,0.9999999954545454,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,repeated_subtree,1e-07,2,1,abbe6d97902092e4501e9863725685d65540421502c6219523e34762283a08bd,d85563951587aed6cdae9174eb0105c0d41201f82f2ac1d40c321215335d9c3b,4,1,4,49,2.9999999999998064,12.0,4.999999999999679e-07,11.0,2.9999999999997646,12.0,0.7500000000000161,0.9999999545454545,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,repeated_subtree,1e-06,2,1,488038273070e2772f474990429d7c945e430dcfff5e09c4b59c6f48229b05e1,d85563951587aed6cdae9174eb0105c0d41201f82f2ac1d40c321215335d9c3b,4,1,4,49,2.9999999999806666,12.0,4.9999999999679995e-06,11.0,2.9999999999764997,12.0,0.7500000000016112,0.9999995454545455,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,repeated_subtree,1e-05,2,1,784f5d38cbe629d71431b8b1b17c28800f41c75a9e0ae401ebbe6ee699bc3fad,d85563951587aed6cdae9174eb0105c0d41201f82f2ac1d40c321215335d9c3b,4,1,4,49,2.9999999980666665,12.0,4.9999999968e-05,11.0,2.99999999765,12.0,0.7500000001611111,0.9999954545454575,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,repeated_subtree,0.0001,2,1,404bf60f627574fe35828b226c9568e59d9253912973949d07f032b3385916a6,d85563951587aed6cdae9174eb0105c0d41201f82f2ac1d40c321215335d9c3b,4,1,4,49,2.9999998066666715,12.0,0.0004999999680000008,11.0,2.999999765000007,12.0,0.7500000161111107,0.9999545454574545,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,repeated_subtree,0.001,2,1,5f566d7fa48ee87fd95099fec3da09be45d82c9cae90bf8245dde6a342a5c7e8,d85563951587aed6cdae9174eb0105c0d41201f82f2ac1d40c321215335d9c3b,4,1,4,49,2.9999806667167035,12.0,0.004999968000080999,11.0,2.9999765000736245,12.0,0.7500016111069413,0.999545457454538,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,repeated_subtree,0.01,2,1,bfce6600359343c668dc47a6c690b178bb03499e385a403a4c56c2d2d26e0b2d,d85563951587aed6cdae9174eb0105c0d41201f82f2ac1d40c321215335d9c3b,4,1,4,49,2.998067166971502,12.0,0.04996800809899006,11.0,2.997650736133072,12.0,0.7501610694190415,0.9954574538091827,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,repeated_subtree,0.05,2,1,e3ac1e9cc8d45aa1e8b0627200d7c111422ee2afdb864b2decc4aedda5fb3f81,d85563951587aed6cdae9174eb0105c0d41201f82f2ac1d40c321215335d9c3b,4,1,4,49,2.9519783758504405,12.0,0.2460252337147705,11.0,2.941708332901853,12.0,0.7540018020124633,0.9776340696622937,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,12,repeated_subtree,0.1,2,1,b77cf8d5c633f042fcf7d9e6af181b39a61c587b4295635587db0937362e938a,d85563951587aed6cdae9174eb0105c0d41201f82f2ac1d40c321215335d9c3b,4,1,4,49,2.811605278355874,12.0,0.46879996184999995,11.0,2.772246532516192,12.0,0.7656995601370106,0.9573818216500001,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
