block,arity,internal_nodes,shape_index,tree_hash,dimension,projector_rank,field,eta,error_type,scientific_instance_hash,depth,strahler_number,path_length_sum,certified_lower_bound,construction_value_upper,certified_upper_bound,absolute_gap,relative_gap,status,lower_method,upper_theorem,global_optimum_certified,precision,device
A,3,4,13,7cc262bcd3a674b5428c3ad3f4de0e31ebe7e92b8d2946c25b8c75708516ab25,2,1,real,1.0,normal,5928645132690f643f59f4b03fc15fe15b0c7abdd93791fbe4d3bf2e3ec0a2bb,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,13,7cc262bcd3a674b5428c3ad3f4de0e31ebe7e92b8d2946c25b8c75708516ab25,3,1,real,1.0,ambient,7d0ba6ef58b25545df16c6fb21838e63ff27ebfef51bfc1ee06547b2ca080c39,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,13,7cc262bcd3a674b5428c3ad3f4de0e31ebe7e92b8d2946c25b8c75708516ab25,3,1,real,1.0,projected,46b0c57647664af5bdf8f25c2f08a0f859b68c23bb9d60cc9157301a67181132,3,3,20,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,13,7cc262bcd3a674b5428c3ad3f4de0e31ebe7e92b8d2946c25b8c75708516ab25,3,1,real,1.0,normal,a73f4b7eebb31fa5994f0ca944123bfba6c122824d73d9bc1a2c68fd85830e96,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,13,7cc262bcd3a674b5428c3ad3f4de0e31ebe7e92b8d2946c25b8c75708516ab25,3,2,real,1.0,ambient,17f395c4c0f3cb051ee6adcb58a11f915db495687dac17937873adcdd13682b4,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,13,7cc262bcd3a674b5428c3ad3f4de0e31ebe7e92b8d2946c25b8c75708516ab25,3,2,real,1.0,projected,cae245c418614a4a32e12547702681c2f70265816ba0feef009d6e6f115f639f,3,3,20,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,13,7cc262bcd3a674b5428c3ad3f4de0e31ebe7e92b8d2946c25b8c75708516ab25,3,2,real,1.0,normal,ad395901222a696032282a596fbe42e1fb4c2dd85deeccb351f1cbc200941a00,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.001,ambient,1f14198dc5b45175de83e9f7e3d48322f6be8d933cf609941547fe1fcd2205d1,3,3,20,0.9999980000009999,0.9999980000009999,4.0,3.000001999999,0.75000049999975,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.001,projected,49debac912abfd2c5259b004e1f3c61fb44f446b535bc940d82ad8996a385aa1,3,3,20,0.000999999,0.000999999,3.0,2.999000001,0.9996666670000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.001,normal,82d6827e52068d30b117ba4f0e2d5b184628172ae47f4a5f875194691730a8db,3,3,20,0.999997500000875,0.999997500000875,4.0,3.000002499999125,0.7500006249997813,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.001,ambient,7b768b6e8281ecddb622cf2c91599305583d7ae071a59bf80fffc367ebe52276,3,3,20,0.9999980000009999,0.9999980000009999,4.0,3.000001999999,0.75000049999975,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.001,projected,cfbaeebef187ba65687862d0f99d4293bbb8245b839083c827cc0d6cbdb3cde3,3,3,20,0.000999999,0.000999999,3.0,2.999000001,0.9996666670000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.001,normal,c3dff22a5caa44226a40b20d695ae6c136d1dc9f06322138661b3843e46d95fe,3,3,20,0.999997500000875,0.999997500000875,4.0,3.000002499999125,0.7500006249997813,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.001,ambient,a7365fc89ab0017a5c16eb73a5439d65706fddae5ad034f3caa025b713dee4ea,3,3,20,0.9999980000009999,0.9999980000009999,4.0,3.000001999999,0.75000049999975,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.001,projected,0d861ac109c309ed8e41244511f91d43524c473db437c0c5ce1d3095a679f6ec,3,3,20,0.000999999,0.000999999,3.0,2.999000001,0.9996666670000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.001,normal,9e7679786da0911fa99795ed05486f56345653e8479c27c58e90cf515df8a608,3,3,20,0.999997500000875,0.999997500000875,4.0,3.000002499999125,0.7500006249997813,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.01,ambient,53e3039b107fab814c1dceb1edb6e1c5ee3c6f1ded05cf928be67ff70258b8c9,3,3,20,0.9998000100005,0.9998000100005,4.0,3.0001999899995,0.750049997499875,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.01,projected,3efa7df135f4d4289f8866abec24ed4bfda4cc7d7e54404bfe123c8e8fb68413,3,3,20,0.009999,0.009999,3.0,2.990001,0.996667,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.01,normal,7ffdd145190f0d0ea7761b67966a5f5ff5deb0d4a69ee11b988038d3609e708d,3,3,20,0.9997500087501875,0.9997500087501875,4.0,3.0002499912498126,0.7500624978124532,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.01,ambient,64be04457a54d4029b3cd7bed0dd2f2205afbd3ab537351b6cf79408dd9b160b,3,3,20,0.9998000100005,0.9998000100005,4.0,3.0001999899995,0.750049997499875,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.01,projected,b4641f4db3a9c674dca9f6f36b3ac615cbae7c76aeac4e0eaf8703bd572a01ae,3,3,20,0.009999,0.009999,3.0,2.990001,0.996667,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.01,normal,313af60a680b7f0dd94a88b37e99e380a31f5b7add998cfb02e8d8c7c1e06d0d,3,3,20,0.9997500087501875,0.9997500087501875,4.0,3.0002499912498126,0.7500624978124532,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.01,ambient,7f9372adb8d8ea7ad50783e326e6512db87c2a6849a13e7e40bcd93b09d59beb,3,3,20,0.9998000100005,0.9998000100005,4.0,3.0001999899995,0.750049997499875,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.01,projected,a96f9b90cec715fc5c48284fe7b92d1b76a947f76cacc044fcf06657a4dfcb03,3,3,20,0.009999,0.009999,3.0,2.990001,0.996667,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.01,normal,a57c9c2e9bef9d55c09e057e5b2bc55483fa522da2b4c381bc8bcf74c57bff68,3,3,20,0.9997500087501875,0.9997500087501875,4.0,3.0002499912498126,0.7500624978124532,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.1,ambient,0cb0973bbddde5f48c8229f1ee6d107e4a2522c0c42d87886edcf268a7ed2d6b,3,3,20,0.9801005050503748,0.9801005050503748,4.0,3.019899494949625,0.7549748737374062,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.1,projected,aa0a673a2d47f67c3c4d4c4e68515eb510a6f9cacd44456be0041064939db22b,3,3,20,0.09899999999999999,0.09899999999999999,3.0,2.901,0.967,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.1,normal,ebbb442818604879eeca253726cdb1f3118b560e975968684cd3b589b4d81756,3,3,20,0.9750876883644874,0.9750876883644874,4.0,3.0249123116355126,0.7562280779088781,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.1,ambient,ca62e73c0df727abf0746c71e5760e6f44ed132ac0426794610a3ac81abc500e,3,3,20,0.9801005050503748,0.9801005050503748,4.0,3.019899494949625,0.7549748737374062,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.1,projected,b52fd0cebba55b5c6237f587fa840afd05ed00bd64f52e1e79d7fc0f296b6dc5,3,3,20,0.09899999999999999,0.09899999999999999,3.0,2.901,0.967,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.1,normal,12c03bdfa1c81a7c9a3f97c148b51ed323002179a9ce418c20cf3fa6193c1ee0,3,3,20,0.9750876883644874,0.9750876883644874,4.0,3.0249123116355126,0.7562280779088781,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.1,ambient,11f02ecdf5cb24f601826f22898b1e97983dea87bdc3409826d7f6df4c737ad5,3,3,20,0.9801005050503748,0.9801005050503748,4.0,3.019899494949625,0.7549748737374062,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.1,projected,4a8243d26e3dc742bbb4a164a26957cb1d9b57e68230dd09a95c8bd133b4a62d,3,3,20,0.09899999999999999,0.09899999999999999,3.0,2.901,0.967,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.1,normal,34b5751e47ad0f9ab29f4ddf9d4e210f05ff33b5e3fcbfe57a97391a2b479a5e,3,3,20,0.9750876883644874,0.9750876883644874,4.0,3.0249123116355126,0.7562280779088781,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.5,ambient,7b00e785be843b9e20a38b062e806372277871f76cbf78d93861e00de5097359,3,3,20,0.57282196186948,0.57282196186948,4.0,3.42717803813052,0.85679450953263,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.5,projected,d30ffb528944e02131efc876bf87f31053eaa37db4980f46f420f7d039fcdb63,3,3,20,0.37499999999999994,0.375,3.0,2.625,0.875,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,0.5,normal,c6dbe5f5e0fbc5a4da58306906350506cd868c07ebed5a97595caaa5fa7b8e7e,3,3,20,0.4330127018922193,0.4330127018922193,4.0,3.566987298107781,0.8917468245269452,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.5,ambient,e32b9df8341e989b7ea466368adbd06bd55188ef36f39d3fa2a4135cf532be96,3,3,20,0.57282196186948,0.57282196186948,4.0,3.42717803813052,0.85679450953263,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.5,projected,0ecdf910dcdec0eeadaf6461fc528d9be5bca372879467337bd908ca699b2d69,3,3,20,0.37499999999999994,0.375,3.0,2.625,0.875,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,0.5,normal,b5f034c717556e5df7d685032ae474d5b9af23e08cb229927466925ccd7a52db,3,3,20,0.4330127018922193,0.4330127018922193,4.0,3.566987298107781,0.8917468245269452,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.5,ambient,6d750f19fd777e99009f778b58a62b7299e73191dfa9342231e2c43d6e945f61,3,3,20,0.57282196186948,0.57282196186948,4.0,3.42717803813052,0.85679450953263,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.5,projected,14c1ddc4a609092025041b89c7addeceb57a7b74c4d4d0cfd406241a49a1c5d6,3,3,20,0.37499999999999994,0.375,3.0,2.625,0.875,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,0.5,normal,e34383a27062e1dbfa3f970f975ec318c894e8d1993d667889b57e2c3f1c9b2c,3,3,20,0.4330127018922193,0.4330127018922193,4.0,3.566987298107781,0.8917468245269452,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,1.0,ambient,6d95555d257199a12c56a9237cef26693e81bb4c310d4e70d3cee87503bc2b97,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,1.0,projected,2d822f02046d5bcd94235b533b83cbeb224aa081fcc585933d5e12b58ce3c514,3,3,20,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,2,1,real,1.0,normal,2f6aadf3d8dd987628f8da4cdd5efd0aaca8dd1d6132327550d4902547283d05,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,1.0,ambient,14e926bb3211797093cde7ca75d9ceb544ec1369d1534841625f6471b257f521,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,1.0,projected,12ea5ad402141d17fc7713241899e2fa5b4052bd9966f1d5155a35b215a0c29e,3,3,20,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,1,real,1.0,normal,fa6d467d703ec4385d0136f3bacd8a1642847ca3326fe9db2289200eab2d29f5,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,1.0,ambient,f388bbd6fc0c4e291c66f8ab0a7a1a00390943aedb99463c65963319d67850f9,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,1.0,projected,4c5188fcf7c077e1c58d38fdf431cb60ed250f11f248612cb351a8223833309a,3,3,20,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,14,e6b281ff2559e2259536840aa2fec1e5ab4bc6e90f186e6cf0cc48b20daad2f8,3,2,real,1.0,normal,e5f5929e908293bd69fa120e2e84ea9dfcea77d95fb9e56381de54a0ef460f53,3,3,20,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,15,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,2,1,real,0.001,ambient,b129571d580b3b6d1ea10a992aece49aeb5f3dfb1261a794d0931737e665bca6,3,3,20,0.9999985000003749,0.9999985000003749,4.0,3.000001499999625,0.7500003749999062,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,15,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,2,1,real,0.001,projected,bb744abeec2ee53d27d02c9b0163e42022dbfbe276a8da5c190b9e0c07853c1f,3,3,20,0.0,7.526505423619623e-45,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,15,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,2,1,real,0.001,normal,ff48013988d759a97f82e64333e3f963307509c17c3c92efdf02e222bef1ac62,3,3,20,0.9999985000003749,0.9999985000003749,4.0,3.000001499999625,0.7500003749999062,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,15,99972fe6551a1a2bd6cd0fad3e8d6797066363310bc6b92081105332d42d50c1,3,1,real,0.001,ambient,16cfb830f2625acc4bbd17c84ed6d793658ab82b3d79ca7bd260a55a107b9f1d,3,3,20,0.9999985000003749,0.9999985000003749,4.0,3.000001499999625,0.7500003749999062,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
